,Invoice/Item Number,Date,Store Number,Store Name,Address,City,Zip Code,Store Location,County Number,County,Category,Category Name,Vendor Number,Vendor Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons),Year,population,county,year
9188,INV-10052000004,01/29/2018,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401.0,POINT (-91.659875 41.97574),57.0,LINN,1031100.0,American Vodkas,55,SAZERAC NORTH AMERICA,35317,Barton Vodka,12,1000,3.97,5.96,60,357.6,60.0,15.85,2018,,,
9189,INV-10112400010,01/31/2018,3920,Smokin' Joe's #11 Tobacco and Liquor Outlet,1606 Camanche Ave,Clinton,52732.0,POINT (-90.204748 41.827845),23.0,CLINTON,1082200.0,Imported Schnapps,421,SAZERAC COMPANY  INC,69631,Dr. Mcgillicuddy's Cherry Mini,12,500,5.0,7.5,1,7.5,0.5,0.13,2018,46437,,
9190,INV-10043100008,01/26/2018,4767,Casey's General Store #3075 / Ankeny,6981 NE 14th St,Ankeny,50023.0,POINT (-93.600659 41.687793000000006),77.0,POLK,1031100.0,American Vodkas,300,McCormick Distilling Co.,36903,Mccormick Vodka,48,200,1.13,1.7,48,81.6,9.6,2.54,2018,,,
9191,INV-10152500059,02/01/2018,5125,Cash Saver  /  E Euclid Ave,1320 E  Euclid Ave,Des Moines,50316.0,POINT (-93.602851 41.627778),77.0,POLK,1011100.0,Blended Whiskies,297,Laird & Company,23826,Five Star,12,750,3.5,5.25,12,63.0,9.0,2.38,2018,,,
9192,INV-10112300013,01/31/2018,3647,Wal-Mart 2889 / Clinton,2715 South 25th St,Clinton,52732.0,POINT (-90.245005 41.818874),23.0,CLINTON,1011100.0,Blended Whiskies,434,LUXCO INC,24158,Hawkeye Blend Whiskey,6,1750,7.62,11.43,6,68.58,10.5,2.77,2018,46437,,
9193,INV-10058100020,01/29/2018,3679,FRANKLIN STREET FLORAL & GIFT,103 Franklin St,Monona,52159.0,POINT (-91.390767 43.055133),22.0,CLAYTON,1031200.0,American Flavored Vodka,380,Phillips Beverage,41693,Uv Blue (raspberry) Vodka,12,750,6.5,9.75,1,9.75,0.75,0.2,2018,,,
9194,INV-10067900045,01/29/2018,2662,Hy-Vee Wine & Spirits / Muscatine,"522 Mulberry, Suite A",Muscatine,52761.0,POINT (-91.04437 41.426615),70.0,MUSCATINE,1081600.0,Whiskey Liqueur,121,COOPER SPIRITS INTERNATIONAL,74740,Slow and Low,6,750,12.33,18.5,4,74.0,3.0,0.79,2018,,,
9195,INV-10147300038,02/01/2018,4969,Lake Liquors Wine and Spirits,910 N 8th St W,Clear Lake,50428.0,POINT (-93.396651 43.142775),17.0,CERRO GORD,1062500.0,Flavored Rum,370,PERNOD RICARD USA,42717,Malibu Coconut Rum,12,1000,10.49,15.74,12,188.88,12.0,3.17,2018,,,
9196,INV-10170000078,02/02/2018,4291,Fareway Stores #597 / Creston,105 E Adams St,Creston,50801.0,POINT (-94.237509 40.715722),88.0,UNION,1032100.0,Imported Vodkas,35,BACARDI USA INC,34422,Grey Goose Vodka,6,1000,22.5,33.75,1,33.75,1.0,0.26,2018,,,
9197,INV-10073900009,01/29/2018,4000,Foodland Super Markets / Woodbine,,,,,,,1062500.0,Flavored Rum,65,Jim Beam Brands,44419,Cruzan Black Cherry Rum,12,750,6.83,10.25,3,30.75,2.25,0.59,2018,,,
9198,INV-10096200008,01/30/2018,4252,Fareway Stores #840 / Monticello,433 N Farley St,Monticello,52310.0,POINT (-91.191385 42.241939),53.0,JONES,1011200.0,Straight Bourbon Whiskies,125,CEDAR RIDGE VINEYARDS LL,17206,Cedar Ridge Bourbon,6,750,18.1,27.15,6,162.9,4.5,1.19,2018,,,
9199,INV-10145500023,02/01/2018,4405,KUM & GO #92 / ANKENY,1025 E  1st St,Ankeny,50021.0,POINT (-93.58166 41.731869),77.0,POLK,1012100.0,Canadian Whiskies,55,SAZERAC NORTH AMERICA,12404,Canadian Ltd Whisky,24,375,2.05,3.08,3,9.24,1.12,0.3,2018,,,
9200,INV-10104900008,01/30/2018,4434,Todd's,209 S Union St,Rock Rapids,51246.0,POINT (-96.175502 43.430056),60.0,LYON,1081600.0,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64858,Fireball Cinnamon Whiskey Mini Dispenser,1,3000,30.0,45.0,2,90.0,6.0,1.59,2018,,,
9201,INV-10046300007,01/29/2018,4617,Lickety Liquor,2501 HUBBELL AVE,Des Moines,50317.0,POINT (-93.570489 41.607817),77.0,POLK,1082200.0,Imported Schnapps,260,DIAGEO AMERICAS,69940,Rumple Minze Peppermint Mini,12,500,13.5,20.25,3,60.75,1.5,0.4,2018,,,
9202,INV-10132700025,01/31/2018,2670,Hy-Vee Food Store / Coralville,2004 8th  St,Coralville,52241.0,POINT (-91.591868 41.682337000000004),52.0,JOHNSON,1011200.0,Straight Bourbon Whiskies,65,Jim Beam Brands,19021,Jim Beam Black Mini,12,500,5.4,8.1,12,97.2,6.0,1.59,2018,,,
9203,INV-10043300012,01/26/2018,5051,Oasis,630 SW  9TH ST,Des Moines,50309.0,POINT (-93.624735 41.575661),77.0,POLK,1022200.0,100% Agave Tequila,410,Patron Spirits Company,88294,Patron Silver Tequila,12,375,14.5,21.75,4,87.0,1.5,0.4,2018,,,
9204,INV-10161600002,02/01/2018,2595,Hy-Vee Wine and Spirits / Denison,"1620  4th Ave, South",Denison,51442.0,POINT (-95.348601 42.012395),24.0,CRAWFORD,1081200.0,Cream Liqueurs,305,Mhw LTD,73055,Rumchata,12,750,12.5,18.75,24,450.0,18.0,4.76,2018,,,
9205,INV-10068800021,01/29/2018,5261,GM Mini Mart,"2307, Lucas Street",Muscatine,52761.0,POINT (-91.071582 41.422928),70.0,MUSCATINE,1081400.0,American Schnapps,55,SAZERAC NORTH AMERICA,84170,99 Bananas,12,750,7.79,11.69,2,23.38,1.5,0.4,2018,,,
9206,INV-10115000074,01/31/2018,5068,Tobacco Shop / Arnolds Park,612 S Highway 71,Arnolds Park,51331.0,POINT (-95.14027400000002 43.361577),30.0,DICKINSON,1081400.0,American Schnapps,380,Phillips Beverage,84617,Phillips Rootbeer Schnapps,12,1000,5.5,8.25,2,16.5,2.0,0.53,2018,,,
9207,INV-10159700034,02/01/2018,2648,Hy-Vee #4 / WDM,555 S 51st St,West Des Moines,50265.0,POINT (-93.773557 41.561197),77.0,POLK,1011400.0,Tennessee Whiskies,85,Brown Forman Corp.,26824,Jack Daniels Old #7 Black Lbl Square,24,375,7.5,11.25,8,90.0,3.0,0.79,2018,,,
9208,INV-10054200014,01/29/2018,2514,Hy-Vee Drugstore / Marion,2790 7th Avenue,Marion,50129.0,POINT (-91.582229 42.033186),57.0,LINN,1081600.0,Whiskey Liqueur,421,SAZERAC COMPANY  INC,64866,Fireball Cinnamon Whiskey,12,750,9.0,13.5,12,162.0,9.0,2.38,2018,,,
9209,INV-10104600073,01/30/2018,5423,Stammer Liquor Corp,615 2nd Ave,Sheldon,51201.0,POINT (-95.854899 43.184242),71.0,OBRIEN,1031200.0,American Flavored Vodka,205,E & J Gallo Winery,39916,New Amsterdam Apple Vodka,24,200,2.49,3.74,1,3.36,0.2,0.05,2018,,,
9210,INV-10119800027,01/31/2018,5465,Kum & Go #1215 / Ames,4506 Lincoln Way,Ames,50010.0,,85.0,STORY,1011600.0,Straight Rye Whiskies,255,Infinium Spirits,27102,Templeton 4YR Rye,6,750,18.09,27.14,3,81.42,2.25,0.59,2018,,,
9211,INV-10128500010,01/31/2018,4444,Kum & Go #4127 / SLOAN,1864 Hwy 141,Sloan,51055.0,POINT (-96.236082 42.228581),97.0,WOODBURY,1012100.0,Canadian Whiskies,260,DIAGEO AMERICAS,10807,Crown Royal Regal Apple,12,750,15.59,23.39,6,140.34,4.5,1.19,2018,,,
9212,INV-10134800026,01/31/2018,5207,Jim's Foods  /  Cedar Rapids,"812, Sixth  St SW",Cedar Rapids,52404.0,POINT (-91.67707300000001 41.968016000000006),57.0,LINN,1031200.0,American Flavored Vodka,260,DIAGEO AMERICAS,77637,Smirnoff Cherry,12,750,8.25,12.38,1,12.38,0.75,0.2,2018,,,
9213,INV-10072500039,01/29/2018,4475,Bucky's Express #27 / Council Bluffs,2713 S 24th St,Council Bluffs,51501.0,POINT (-95.879147 41.234536000000006),78.0,POTTAWATTA,1012100.0,Canadian Whiskies,65,Jim Beam Brands,15241,Windsor Canadian Mini,12,500,5.4,8.1,2,16.2,1.0,0.26,2018,,,
9214,INV-10074600018,01/29/2018,2650,Hy-Vee Wine and Spirits / Harlan,1808 23rd St,Harlan,51537.0,POINT (-95.339881 41.650658),83.0,SHELBY,1011200.0,Straight Bourbon Whiskies,65,Jim Beam Brands,20246,Old Crow,12,750,5.5,8.25,12,94.56,9.0,2.38,2018,11559,,
9215,INV-10075600142,01/29/2018,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14th St,Des Moines,50320.0,POINT (-93.596754 41.554101),77.0,POLK,1082000.0,Imported Cordials & Liqueurs,35,BACARDI USA INC,66836,St. Germain,6,750,20.0,30.0,6,180.0,4.5,1.19,2018,,,
9216,INV-10055300027,01/29/2018,3494,Sam's Club 6514 / Waterloo,210 East Tower Park Dr,Waterloo,50702.0,POINT (-92.353103 42.456374),7.0,BLACK HAWK,1032100.0,Imported Vodkas,35,BACARDI USA INC,34422,Grey Goose Vodka,6,1000,22.5,33.75,6,202.5,6.0,1.59,2018,131723,,
9217,INV-10061900180,01/29/2018,2506,Hy-Vee #1044 / Burlington,3140 Agency,Burlington,52601.0,POINT (-91.136655 40.814666),29.0,DES MOINES,1081600.0,Whiskey Liqueur,259,Heaven Hill Brands,86796,Southern Host Whiskey Liqueur,12,750,5.37,8.06,12,96.72,9.0,2.38,2018,,,
9218,INV-10101500050,01/30/2018,2571,Hy-Vee Food Store #2 / Waterloo,2181 Logan Ave,Waterloo,50703.0,POINT (-92.337583 42.530476),7.0,BLACK HAWK,1012100.0,Canadian Whiskies,55,SAZERAC NORTH AMERICA,12407,Canadian Ltd Whisky,12,1000,5.5,8.25,12,99.0,12.0,3.17,2018,131723,,
9219,INV-10132200001,01/31/2018,4879,Sam's Mini Mart / Morningside Ave Sioux City,4218 MORNINGSIDE AVE,Sioux City,51106.0,POINT (-96.352851 42.47063),97.0,WOODBURY,1081400.0,American Schnapps,55,SAZERAC NORTH AMERICA,84143,99 Cinnamon Mini,10,600,6.0,9.0,10,90.0,6.0,1.59,2018,,,
9220,INV-10060400033,01/29/2018,4619,Smokin' Joe's #3 Tobacco and Liquor Outlet,1737 Ave H,Fort Madison,52627.0,POINT (-91.32982400000002 40.63021),56.0,LEE,1062500.0,Flavored Rum,370,PERNOD RICARD USA,42712,Malibu Coconut Rum Mini,12,500,4.95,7.43,3,22.29,1.5,0.4,2018,,,
9221,INV-10091100051,01/30/2018,2665,Hy-Vee / Waukee,1005 E Hickman Rd,Waukee,50263.0,POINT (-93.854477 41.615059),25.0,DALLAS,1071100.0,Cocktails /RTD,55,SAZERAC NORTH AMERICA,57158,Chi-Chi's Strawberry Margarita W/tequila,6,1750,6.5,9.75,6,55.5,10.5,2.77,2018,,,
9222,INV-10172400023,02/02/2018,3857,Quillins Food Ranch / Waukon,9th St SW B,Waukon,52172.0,,3.0,ALLAMAKEE,1062400.0,Spiced Rum,260,DIAGEO AMERICAS,43337,Captain Morgan Spiced Rum,12,1000,11.75,17.63,24,423.12,24.0,6.34,2018,,,
9223,INV-10113600005,01/31/2018,4912,Casey's General Store #2531 / Eldridge,"840, E Le Claire Rd",Eldridge,52748.0,POINT (-90.572547 41.654692),82.0,SCOTT,1031100.0,American Vodkas,300,McCormick Distilling Co.,36901,McCormick Vodka Mini,6,500,4.7,7.05,2,14.1,1.0,0.26,2018,,,
9224,INV-10057400001,01/29/2018,3744,Payless Foods / Dyersville,733 16th Ave SE,Dyersville,52040.0,POINT (-91.115769 42.470204),31.0,DUBUQUE,1012100.0,Canadian Whiskies,55,SAZERAC NORTH AMERICA,12404,Canadian Ltd Whisky,24,375,2.05,3.08,24,73.92,9.0,2.38,2018,,,
9225,INV-10152500025,02/01/2018,5125,Cash Saver  /  E Euclid Ave,1320 E  Euclid Ave,Des Moines,50316.0,POINT (-93.602851 41.627778),77.0,POLK,1031100.0,American Vodkas,301,FIFTH GENERATION INC,38176,Titos Handmade Vodka,12,750,9.64,14.46,12,173.52,9.0,2.38,2018,,,
9226,INV-10153200121,02/01/2018,5162,Urbandale Liquor,"6401, Douglas Ave",Urbandale,50322.0,POINT (-93.705732 41.629411),77.0,POLK,1011400.0,Tennessee Whiskies,85,Brown Forman Corp.,26822,Jack Daniels Black Label,48,100,2.0,3.0,10,30.0,1.0,0.26,2018,,,
9227,INV-10163200020,02/02/2018,4511,Super Quick / SE 30 DM,303 SE 30th St,Des Moines,50317.0,POINT (-93.558326 41.585264),77.0,POLK,1032100.0,Imported Vodkas,35,BACARDI USA INC,34359,Grey Goose Vodka,12,200,5.0,7.5,5,37.5,1.0,0.26,2018,,,
9228,INV-10084800089,01/30/2018,3896,Smokin' Joe's #18 Tobacco and Liquor Outlet,1901 Broadway St,Iowa City,52240.0,POINT (-91.520308 41.641383),52.0,JOHNSON,1082000.0,Imported Cordials & Liqueurs,192,"Mast-Jagermeister US, Inc",65253,Jagermeister Liqueur,48,200,3.74,5.61,3,15.81,0.6,0.16,2018,,,
9229,INV-10160400120,02/01/2018,2521,Hy-Vee Food and Drug / Grand / WDM,1990 Grand Avenue,West Des Moines,50265.0,POINT (-93.73162 41.571127),77.0,POLK,1052100.0,Imported Brandies,65,Jim Beam Brands,47785,Courvoisier Vs Coganc,12,375,8.39,12.59,1,12.59,0.38,0.1,2018,,,
9230,INV-10091100112,01/30/2018,2665,Hy-Vee / Waukee,1005 E Hickman Rd,Waukee,50263.0,POINT (-93.854477 41.615059),25.0,DALLAS,1011200.0,Straight Bourbon Whiskies,55,SAZERAC NORTH AMERICA,21598,Ten High,6,1750,8.91,13.37,6,83.16,10.5,2.77,2018,,,
9231,INV-10138700020,02/01/2018,2190,"Central City Liquor, Inc.",1460 2ND AVE,Des Moines,50314.0,POINT (-93.619787 41.60566),77.0,POLK,1032100.0,Imported Vodkas,267,IMPERIAL BRANDS INC,35213,Sobieski,6,1750,10.99,16.49,2,32.98,3.5,0.92,2018,,,
9232,INV-10111700001,01/31/2018,4013,Wal-Mart 0841 / Tipton,1126 Highway 38 North,Tipton,52772.0,POINT (-91.03069 41.438006),16.0,CEDAR,1012100.0,Canadian Whiskies,260,DIAGEO AMERICAS,10781,Crown Royal Bourbon Mash,12,750,15.59,23.39,24,561.36,18.0,4.76,2018,18564,,
9233,INV-10043200013,01/26/2018,5245,Phillips 66,"1516, SE  1st St",Des Moines,50315.0,POINT (-93.613469 41.57592900000001),77.0,POLK,1011100.0,Blended Whiskies,297,Laird & Company,23826,Five Star,12,750,3.5,5.25,1,5.25,0.75,0.2,2018,,,
9234,INV-10040100009,01/26/2018,4355,Kum & Go #124 / Story City,1554 Broad St,Story City,50248.0,POINT (-93.57573 42.187733),85.0,STORY,1012100.0,Canadian Whiskies,260,DIAGEO AMERICAS,10807,Crown Royal Regal Apple,12,750,15.59,23.39,4,93.56,3.0,0.79,2018,,,
9235,INV-10122800019,01/31/2018,2536,HY-VEE / PLEASANT HILL,4815 Maple Drive,Pleasant Hill,50317.0,POINT (-93.519187 41.598109),77.0,POLK,1011100.0,Blended Whiskies,65,Jim Beam Brands,22786,Beam's 8 Star Bl Whiskey,12,750,4.0,6.0,12,70.8,9.0,2.38,2018,,,
9236,INV-10069000024,01/29/2018,3563,Wal-Mart 0559 / Muscatine,3003 North Hwy 61,Muscatine,52761.0,POINT (-91.025913 41.45529),70.0,MUSCATINE,1022200.0,100% Agave Tequila,330,Gemini Spirits,88036,Margaritaville Silver Tequila,12,750,6.85,10.28,12,123.24,9.0,2.38,2018,,,
9237,INV-10085700027,01/30/2018,5219,Kirkwood Liquor & Tobacco,"300, Kirkwood Ave",Iowa City,52240.0,POINT (-91.531628 41.649432),52.0,JOHNSON,1051100.0,American Brandies,205,E & J Gallo Winery,52591,E & J Vs Brandy Mini,10,500,7.68,11.52,1,11.52,0.5,0.13,2018,,,
9238,INV-10092200006,01/30/2018,5092,Kum & Go #2035 / West Des Moines,7265 Vista Dr,West Des Moines,50265.0,POINT (-93.80783900000002 41.589057),77.0,POLK,1011400.0,Tennessee Whiskies,85,Brown Forman Corp.,86691,Jack Daniel's Tennessee Fire Mini,12,500,9.06,13.59,1,13.59,0.5,0.13,2018,,,
9239,INV-10101900013,01/30/2018,5487,Independence Liquor & Food,1761 Independence Ave,Waterloo,50707.0,POINT (-92.302514 42.498404),7.0,BLACK HAWK,1031100.0,American Vodkas,55,SAZERAC NORTH AMERICA,37936,Skol Vodka,12,750,3.64,5.46,1,5.46,0.75,0.2,2018,131723,,
9240,INV-10124700091,01/31/2018,5257,MAD Ave Quik Shop,"405, Madison Ave",Ottumwa,52501.0,,90.0,WAPELLO,1082000.0,Imported Cordials & Liqueurs,192,"Mast-Jagermeister US, Inc",65257,Jagermeister Liqueur,12,1000,15.96,23.94,12,279.72,12.0,3.17,2018,34991,,
9241,INV-10122700116,01/31/2018,2502,Hy-Vee Wine and Spirits / Ankeny,410 North Ankeny Blvd,Ankeny,50021.0,,77.0,POLK,1031100.0,American Vodkas,301,FIFTH GENERATION INC,38180,Titos Handmade Mini,5,600,12.8,19.2,2,38.4,1.2,0.32,2018,,,
9242,INV-10070200031,01/29/2018,3461,Hometown Foods / Stuart,611 S Division St,Stuart,50250.0,POINT (-94.318443 41.49759900000001),1.0,ADAIR,1031200.0,American Flavored Vodka,260,DIAGEO AMERICAS,77647,Smirnoff Citrus,12,750,8.25,12.38,3,37.14,2.25,0.59,2018,7074,,
9243,INV-10100100031,01/30/2018,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,Boone,50036.0,POINT (-93.876159 42.06479800000001),8.0,BOONE,1062100.0,Gold Rum,35,BACARDI USA INC,43035,Bacardi Gold Rum Pet,12,750,8.26,12.39,12,148.68,9.0,2.38,2018,,,
9244,INV-10062700001,01/29/2018,2512,Hy-Vee Wine and Spirits / Iowa City,1720 Waterfront Dr,Iowa City,52240.0,POINT (-91.53046300000001 41.642764),52.0,JOHNSON,1901200.0,Special Order Items,395,PROXIMO,934962,Three Olives Orange,12,750,9.96,14.94,60,896.4,45.0,11.89,2018,,,
9245,INV-10147900021,02/01/2018,3664,Shade Tree Liquors,90 10th St S,Northwood,50459.0,POINT (-93.218339 43.443739),98.0,WORTH,1031100.0,American Vodkas,297,Laird & Company,35918,Five O'clock Vodka,6,1750,7.2,10.8,6,64.8,10.5,2.77,2018,7413,,
9246,INV-10066700027,01/29/2018,2558,Hy-Vee Food Store / Mount Pleasant,1700 E Washington,Mount Pleasant,52641.0,POINT (-91.52888 40.962331000000006),44.0,HENRY,1031200.0,American Flavored Vodka,260,DIAGEO AMERICAS,77846,Smirnoff Vanilla,12,375,4.75,7.13,2,14.26,0.75,0.2,2018,,,
9247,INV-10155000009,02/01/2018,5117,Food & Gas Mart  /  Marshalltown,"613, N 3rd Ave",Marshalltown,50158.0,POINT (-92.9081 42.057471),64.0,MARSHALL,1031100.0,American Vodkas,434,LUXCO INC,36304,Hawkeye Vodka,24,375,1.86,2.79,24,66.96,9.0,2.38,2018,,,
9248,INV-10069800026,01/29/2018,4067,Freeman Foods,268 8th Ave,Wellman,52356.0,POINT (-91.837922 41.465008),90.0,WAPELLO,1011400.0,Tennessee Whiskies,85,Brown Forman Corp.,26820,Jack Daniels Old #7 Black Lbl Flat,24,375,7.5,11.25,3,33.75,1.12,0.3,2018,34991,,
9249,INV-10058100004,01/29/2018,3679,FRANKLIN STREET FLORAL & GIFT,103 Franklin St,Monona,52159.0,POINT (-91.390767 43.055133),22.0,CLAYTON,1081300.0,American Cordials & Liqueur,434,LUXCO INC,79966,Arrow Creme de Almond,12,750,4.74,7.11,2,14.22,1.5,0.4,2018,,,
9250,INV-10082000007,01/30/2018,4624,Kwik Shop #568 / Hiawatha,300 E Blairs Ferry Rd,Hiawatha,52233.0,POINT (-91.673066 42.034757),57.0,LINN,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11774,Black Velvet,24,375,3.07,4.61,24,110.64,9.0,2.38,2018,,,
9251,INV-10136800007,01/31/2018,4070,Grieder Beverage Depot,708  13th St,Belle Plaine,52208.0,POINT (-92.278 41.897054),6.0,BENTON,1012100.0,Canadian Whiskies,260,DIAGEO AMERICAS,11298,Crown Royal Canadian Whisky,6,1750,31.99,47.99,6,287.94,10.5,2.77,2018,25625,,
9252,INV-10081800043,01/30/2018,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 Oakland Road NE,Cedar Rapids,52402.0,POINT (-91.658105 42.010971),57.0,LINN,1032200.0,Imported Flavored Vodka,260,DIAGEO AMERICAS,64711,Ciroc Peach,12,375,9.25,13.88,1,13.88,0.38,0.1,2018,,,
9253,INV-10091500018,01/30/2018,4359,Kum & Go #75 / Waukee,350 SE University Ave,Waukee,50263.0,POINT (-93.865479 41.600403),25.0,DALLAS,1011400.0,Tennessee Whiskies,85,Brown Forman Corp.,26826,Jack Daniels Old #7 Black Lbl,12,750,15.57,23.36,3,70.08,2.25,0.59,2018,,,
9254,INV-10121400020,01/31/2018,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010.0,POINT (-93.618911 42.022854),85.0,STORY,1012100.0,Canadian Whiskies,65,Jim Beam Brands,10626,Canadian Club Whisky,12,750,8.0,12.0,2,23.62,1.5,0.4,2018,,,
9255,INV-10062200027,01/29/2018,2601,Hy-Vee Food Store / Fairfield,1300 West Burlington Ave,Fairfield,52556.0,POINT (-91.978702 41.006456),51.0,JEFFERSON,1031100.0,American Vodkas,301,FIFTH GENERATION INC,38176,Titos Handmade Vodka,12,750,9.64,14.46,12,173.52,9.0,2.38,2018,18256,,
9256,INV-10139200090,02/01/2018,2635,Hy-Vee #4 / Davenport,4064 E 53rd St,Davenport,52807.0,POINT (-90.513769 41.574973),82.0,SCOTT,1051100.0,American Brandies,205,E & J Gallo Winery,52563,E & J XO,12,750,8.24,12.36,3,37.08,2.25,0.59,2018,,,
9257,INV-10105600017,01/30/2018,5413,Lil' Chubs Corner Stop,712 S Oak St,Inwood,51240.0,POINT (-96.430827 43.30226),60.0,LYON,1062100.0,Gold Rum,35,BACARDI USA INC,43038,Bacardi Gold Rum,6,1750,15.0,22.5,2,45.0,3.5,0.92,2018,,,
9258,INV-10121000162,01/31/2018,2501,Hy-Vee  #2 / Ames,640 Lincolnway,Ames,50010.0,POINT (-93.619455 42.022848),85.0,STORY,1032200.0,Imported Flavored Vodka,260,DIAGEO AMERICAS,64914,Ciroc Mango,12,750,16.49,24.74,2,55.48,1.5,0.4,2018,,,
9259,INV-10134400070,01/31/2018,3773,Benz Distributing,501 7th Ave SE,Cedar Rapids,52401.0,POINT (-91.659875 41.97574),57.0,LINN,1082000.0,Imported Cordials & Liqueurs,260,DIAGEO AMERICAS,66636,Romana Sambuca Italian Liquore,12,750,13.5,20.25,12,243.0,9.0,2.38,2018,,,
9260,INV-10136300005,01/31/2018,5348,"Super Lucky, Inc",806 W Main St.,Le Grand,50142.0,POINT (-92.78465400000002 42.006665),64.0,MARSHALL,1031100.0,American Vodkas,300,McCormick Distilling Co.,36886,Mccormick Vodka,12,750,3.31,4.97,2,9.94,1.5,0.4,2018,,,
9261,INV-10067300012,01/29/2018,4413,KUM & GO #439 / WAPELLO,303 Us Hwy 61 N,Wapello,52653.0,POINT (-91.195261 41.181263),58.0,LOUISA,1012100.0,Canadian Whiskies,260,DIAGEO AMERICAS,10805,Crown Royal Regal Apple,24,375,8.0,12.0,6,72.0,2.25,0.59,2018,11153,,
9262,INV-10067500004,01/29/2018,3403,Econ-o-mart / Columbus Junction,103 Walnut St. E,Columbus Junction,52738.0,POINT (-91.359363 41.280107),58.0,LOUISA,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11774,Black Velvet,24,375,3.07,4.61,24,110.64,9.0,2.38,2018,11153,,
9263,INV-10151000015,02/01/2018,5138,Kellogg Country Store,"103, Blair St",Kellogg,50135.0,POINT (-92.903113 41.7144),50.0,JASPER,1071100.0,Cocktails /RTD,55,SAZERAC NORTH AMERICA,57148,Chi-Chi's Margarita W/tequila,6,1750,6.5,9.75,2,19.5,3.5,0.92,2018,,,
9264,INV-10121000004,01/31/2018,2501,Hy-Vee  #2 / Ames,640 Lincolnway,Ames,50010.0,POINT (-93.619455 42.022848),85.0,STORY,1012300.0,Single Malt Scotch,266,Edrington Group USA LLC,5247,Highland Park 12YR Viking Honour,6,750,27.56,41.34,4,165.36,3.0,0.79,2018,,,
9265,INV-10068600146,01/29/2018,2573,Hy-Vee Food Store / Muscatine,2400 2nd Ave,Muscatine,52761.0,POINT (-91.035138 41.451349),70.0,MUSCATINE,1081100.0,Coffee Liqueurs,421,SAZERAC COMPANY  INC,67586,Kapali Coffee Liqueur,12,750,5.05,7.58,12,102.96,9.0,2.38,2018,,,
9266,INV-10161000050,02/01/2018,2593,Hy-Vee Food Store / Carroll,905 US Highway 30 West,Carroll,51401.0,POINT (-94.853591 42.064155),14.0,CARROLL,1012300.0,Single Malt Scotch,370,PERNOD RICARD USA,5036,Glenlivet 12YR,12,750,23.98,35.97,2,70.44,1.5,0.4,2018,,,
9267,INV-10077900004,01/30/2018,3644,Wal-Mart 2764 / Altoona,3501  8th St SW,Altoona,50009.0,POINT (-93.505276 41.644195),77.0,POLK,1062200.0,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,18,211.68,31.5,8.32,2018,,,
9268,INV-10089100003,01/30/2018,5061,Casey's General Store #3382 / Cedar,"560, 33rd Ave SW",Cedar Rapids,52404.0,POINT (-91.675611 41.943129),57.0,LINN,1012100.0,Canadian Whiskies,115,CONSTELLATION BRANDS INC,11771,Black Velvet Mini,10,600,6.8,10.2,3,30.6,1.8,0.48,2018,,,
9269,INV-10141500031,02/01/2018,4988,Happy's Wine & Spirits,5925 University Ave,Cedar Falls,50613.0,POINT (-92.429331 42.512766),7.0,BLACK HAWK,1031100.0,American Vodkas,380,Phillips Beverage,37346,Phillips Vodka,12,750,3.57,5.36,12,64.32,9.0,2.38,2018,131723,,
9270,INV-10157400011,02/01/2018,4301,Sahota Food Mart,1805 SE 14th St,Des Moines,50320.0,POINT (-93.59684900000002 41.57222),77.0,POLK,1031200.0,American Flavored Vodka,205,E & J Gallo Winery,40071,New Amsterdam Mango,12,750,7.5,11.25,12,135.0,9.0,2.38,2018,,,
9271,INV-10157200012,02/01/2018,2849,CVS Pharmacy #10162 / Des Moines,3151 SE 14th St,Des Moines,50320.0,POINT (-93.59678 41.557061),77.0,POLK,1062500.0,Flavored Rum,370,PERNOD RICARD USA,42718,Malibu Coconut Rum,6,1750,16.49,24.74,3,74.22,5.25,1.39,2018,,,
9272,INV-10158000031,02/01/2018,2535,Hy-Vee Food Store #1 / WDM,1700 Valley West Dr,West Des Moines,50265.0,,77.0,POLK,1031200.0,American Flavored Vodka,260,DIAGEO AMERICAS,77875,Smirnoff Sours Green Apple,12,750,8.25,12.38,3,37.14,2.25,0.59,2018,,,
9273,INV-10098500057,01/30/2018,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N Lake St,Storm Lake,50588.0,POINT (-95.200758 42.65318400000001),11.0,BUENA VIST,1062500.0,Flavored Rum,35,BACARDI USA INC,43145,Bacardi Pineapple,12,750,8.26,12.39,3,37.17,2.25,0.59,2018,,,
